Car ID,Brand,Model,Year,Color,Mileage,Price,Location,Units Available,Inventory Value,Mileage Category,Price Category
1662,Toyota,Rav26,2020,Gray,40000,17000,Dallas,5,85000,Medium,Medium
1663,Honda,Pilot,2016,White,60000,14000,Atlanta,4,56000,High,Low
1664,Ford,Explorer,2020,Blue,55000,12000,Phoenix,4,48000,Medium,Low
1665,Chevrolet,Traverse,2018,Black,50000,15000,Houston,5,75000,Medium,Medium
1666,Hyundai,Santa Fe,2016,Red,40000,17000,Seattle,2,34000,Medium,Medium
1667,Toyota,4Runner,2020,Silver,35000,14000,Los Angeles,1,14000,Medium,Low
1668,Honda,Odyssey,2019,White,70000,12000,New York,4,48000,High,Low
1669,Ford,Edge,2015,Blue,55000,15000,Chicago,2,30000,Medium,Medium
1670,Chevrolet,Tahoe,2018,Black,50000,17000,Miami,4,68000,Medium,Medium
1671,Hyundai,Palisade,2017,Silver,40000,14000,San Francisco,5,70000,Medium,Low
1672,Toyota,Sienna,2017,Red,45000,16000,Dallas,2,32000,Medium,Medium
1673,Honda,Fit,2015,Gray,35000,18000,Atlanta,4,72000,Medium,Medium
1674,Ford,Fusion,2018,White,60000,19000,Phoenix,3,57000,High,Medium
1675,Chevrolet,Malibu,2016,Blue,50000,18000,Houston,2,36000,Medium,Medium
1676,Hyundai,Venue,2019,Silver,40000,22000,Seattle,5,110000,Medium,Medium
1677,Toyota,Yaris,2018,Black,35000,25000,Los Angeles,1,25000,Medium,High
1678,Toyota,Camry,2017,White,70000,18000,Los Angeles,2,36000,High,Medium
1679,Honda,Civic,2019,Blue,55000,19000,New York,2,38000,Medium,Medium
1680,Toyota,Camry,2016,White,50000,17000,Los Angeles,1,17000,Medium,Medium
1681,Honda,Civic,2020,Blue,45000,16000,New York,5,80000,Medium,Medium
1682,Ford,Focus,2016,Silver,40000,18000,Chicago,1,18000,Medium,Medium
1683,Chevrolet,Cruze,2017,Red,35000,20000,Miami,4,80000,Medium,Medium
1684,Hyundai,Elantra,2016,Black,55000,19000,San Francisco,3,57000,Medium,Medium
1685,Toyota,Corolla,2017,Gray,50000,23000,Dallas,5,115000,Medium,Medium
1686,Honda,Accord,2019,White,40000,21000,Atlanta,4,84000,Medium,Medium
1687,Ford,Mustang,2016,Yellow,35000,24000,Phoenix,5,120000,Medium,Medium
1688,Chevrolet,Impala,2017,Black,70000,20000,Houston,4,80000,High,Medium
1689,Hyundai,Sonata,2017,Blue,55000,22000,Seattle,5,110000,Medium,Medium
1690,Toyota,Rav27,2018,Gray,50000,24000,Los Angeles,1,24000,Medium,Medium
1691,Honda,CR-V,2017,Red,45000,23000,New York,1,23000,Medium,Medium
1692,Ford,Escape,2018,White,40000,27000,Chicago,5,135000,Medium,High
1693,Chevrolet,Equinox,2017,Black,35000,25000,Miami,2,50000,Medium,High
1694,Hyundai,Kona,2018,Blue,70000,28000,San Francisco,4,112000,High,High
1695,Toyota,Highlander,2017,Silver,55000,22000,Dallas,4,88000,Medium,Medium
1696,Honda,Pilot,2020,Gray,50000,21000,Atlanta,2,42000,Medium,Medium
1697,Ford,Explorer,2015,White,45000,26000,Phoenix,5,130000,Medium,High
1698,Chevrolet,Traverse,2015,Black,30000,29000,Houston,5,145000,Medium,High
1699,Hyundai,Santa Fe,2019,Red,35000,27000,Seattle,5,135000,Medium,High
1700,Toyota,4Runner,2018,Silver,55000,12000,Los Angeles,2,24000,Medium,Low
1701,Honda,Odyssey,2017,White,50000,15000,New York,4,60000,Medium,Medium
1702,Ford,Edge,2016,Blue,40000,17000,Chicago,4,68000,Medium,Medium
1703,Chevrolet,Tahoe,2019,Black,60000,14000,Miami,2,28000,High,Low
1704,Hyundai,Palisade,2015,Silver,55000,12000,San Francisco,4,48000,Medium,Low
1705,Toyota,Sienna,2017,Red,45000,18000,Dallas,2,36000,Medium,Medium
1706,Honda,Fit,2018,Gray,35000,16000,Atlanta,4,64000,Medium,Medium
1707,Ford,Fusion,2019,White,55000,14000,Phoenix,4,56000,Medium,Low
1708,Chevrolet,Malibu,2017,Blue,60000,12000,Houston,3,36000,High,Low
1709,Hyundai,Venue,2019,Silver,40000,15000,Seattle,4,60000,Medium,Medium
1710,Toyota,Yaris,2019,Black,25000,19000,Los Angeles,4,76000,Low,Medium
1711,Honda,HR-V,2016,White,30000,18000,New York,4,72000,Medium,Medium
1712,Ford,EcoSport,2016,Red,65000,22000,Chicago,4,88000,High,Medium
1713,Chevrolet,Spark,2017,Blue,55000,16000,Miami,4,64000,Medium,Medium
1714,Hyundai,Accent,2016,Silver,50000,14000,San Francisco,5,70000,Medium,Low
1715,Toyota,Prius,2015,Gray,55000,19000,Dallas,2,38000,Medium,Medium
1716,Honda,Civic,2019,White,30000,23000,Atlanta,5,115000,Medium,Medium
1717,Ford,Fiesta,2019,Blue,40000,21000,Phoenix,4,84000,Medium,Medium
1718,Chevrolet,Cruze,2020,Black,45000,18000,Houston,5,90000,Medium,Medium
1719,Hyundai,Elantra,2020,Red,35000,20000,Seattle,3,60000,Medium,Medium
1720,Toyota,Camry,2016,Silver,60000,25000,Los Angeles,3,75000,High,High
1721,Honda,Accord,2015,White,55000,24000,New York,2,48000,Medium,Medium
1722,Ford,Mustang,2019,Blue,50000,23000,Chicago,1,23000,Medium,Medium
1723,Chevrolet,Camaro,2015,Red,35000,28000,Miami,5,140000,Medium,High
1724,Hyundai,Genesis,2019,Black,40000,25000,San Francisco,3,75000,Medium,High
1725,Toyota,Avalon,2019,Silver,70000,27000,Dallas,1,27000,High,High
1726,Honda,Civic,2017,Gray,55000,22000,Atlanta,3,66000,Medium,Medium
1727,Ford,Fusion,2016,White,50000,21000,Phoenix,5,105000,Medium,Medium
1728,Chevrolet,Impala,2016,Blue,45000,26000,Houston,3,78000,Medium,High
1729,Hyundai,Sonata,2019,Red,30000,29000,Seattle,2,58000,Medium,High
1730,Toyota,Corolla,2016,Silver,35000,27000,Los Angeles,1,27000,Medium,High
1731,Honda,CR-V,2020,White,55000,12000,New York,1,12000,Medium,Low
1732,Ford,Escape,2015,Blue,50000,15000,Chicago,3,45000,Medium,Medium
1733,Chevrolet,Equinox,2015,Black,40000,17000,Miami,5,85000,Medium,Medium
1734,Hyundai,Tucson,2015,Red,60000,14000,San Francisco,4,56000,High,Low
1735,Toyota,Rav27,2017,Gray,55000,12000,Dallas,2,24000,Medium,Low
1736,Honda,Pilot,2019,White,50000,15000,Atlanta,2,30000,Medium,Medium
1737,Ford,Explorer,2017,Blue,40000,17000,Phoenix,2,34000,Medium,Medium
1738,Chevrolet,Traverse,2017,Black,35000,14000,Houston,1,14000,Medium,Low
1739,Hyundai,Santa Fe,2019,Red,70000,12000,Seattle,5,60000,High,Low
1740,Toyota,4Runner,2019,Silver,55000,15000,Los Angeles,5,75000,Medium,Medium
1741,Honda,Odyssey,2020,White,50000,17000,New York,4,68000,Medium,Medium
1742,Ford,Edge,2016,Blue,40000,14000,Chicago,2,28000,Medium,Low
1743,Chevrolet,Tahoe,2017,Black,45000,16000,Miami,3,48000,Medium,Medium
1744,Hyundai,Palisade,2019,Silver,35000,18000,San Francisco,1,18000,Medium,Medium
1745,Toyota,Sienna,2015,Red,60000,19000,Dallas,3,57000,High,Medium
1746,Honda,Fit,2019,Gray,50000,18000,Atlanta,4,72000,Medium,Medium
1747,Ford,Fusion,2020,White,40000,22000,Phoenix,3,66000,Medium,Medium
1748,Chevrolet,Malibu,2015,Blue,35000,25000,Houston,4,100000,Medium,High
1749,Hyundai,Venue,2018,Silver,70000,18000,Seattle,1,18000,High,Medium
1750,Toyota,Yaris,2018,Black,55000,19000,Los Angeles,4,76000,Medium,Medium
1751,Toyota,Camry,2016,White,50000,17000,Los Angeles,5,85000,Medium,Medium
1752,Honda,Civic,2016,Blue,45000,16000,New York,5,80000,Medium,Medium
1753,Toyota,Camry,2019,White,40000,18000,Los Angeles,3,54000,Medium,Medium
1754,Honda,Civic,2020,Blue,35000,20000,New York,3,60000,Medium,Medium
1755,Ford,Focus,2019,Silver,55000,19000,Chicago,1,19000,Medium,Medium
1756,Chevrolet,Cruze,2016,Red,50000,23000,Miami,2,46000,Medium,Medium
1757,Hyundai,Elantra,2016,Black,40000,21000,San Francisco,3,63000,Medium,Medium
1758,Toyota,Corolla,2016,Gray,35000,24000,Dallas,5,120000,Medium,Medium
1759,Honda,Accord,2015,White,70000,20000,Atlanta,4,80000,High,Medium
1760,Ford,Mustang,2019,Yellow,55000,22000,Phoenix,5,110000,Medium,Medium
1761,Chevrolet,Impala,2015,Black,50000,24000,Houston,1,24000,Medium,Medium
1762,Hyundai,Sonata,2019,Blue,45000,23000,Seattle,5,115000,Medium,Medium
1763,Toyota,Rav28,2015,Gray,40000,27000,Los Angeles,2,54000,Medium,High
1764,Honda,CR-V,2020,Red,35000,25000,New York,2,50000,Medium,High
1765,Ford,Escape,2020,White,70000,28000,Chicago,3,84000,High,High
1766,Chevrolet,Equinox,2015,Black,55000,22000,Miami,5,110000,Medium,Medium
1767,Hyundai,Kona,2020,Blue,50000,21000,San Francisco,3,63000,Medium,Medium
1768,Toyota,Highlander,2020,Silver,45000,26000,Dallas,1,26000,Medium,High
1769,Honda,Pilot,2015,Gray,30000,29000,Atlanta,1,29000,Medium,High
1770,Ford,Explorer,2016,White,35000,27000,Phoenix,5,135000,Medium,High
1771,Chevrolet,Traverse,2019,Black,55000,12000,Houston,2,24000,Medium,Low
1772,Hyundai,Santa Fe,2020,Red,50000,15000,Seattle,3,45000,Medium,Medium
1773,Toyota,4Runner,2015,Silver,40000,17000,Los Angeles,3,51000,Medium,Medium
1774,Honda,Odyssey,2016,White,60000,14000,New York,1,14000,High,Low
1775,Ford,Edge,2016,Blue,55000,12000,Chicago,3,36000,Medium,Low
1776,Chevrolet,Tahoe,2018,Black,45000,18000,Miami,5,90000,Medium,Medium
1777,Hyundai,Palisade,2020,Silver,35000,16000,San Francisco,1,16000,Medium,Medium
1778,Toyota,Sienna,2016,Red,55000,14000,Dallas,3,42000,Medium,Low
1779,Honda,Fit,2016,Gray,60000,12000,Atlanta,3,36000,High,Low
1780,Ford,Fusion,2015,White,40000,15000,Phoenix,5,75000,Medium,Medium
1781,Chevrolet,Malibu,2016,Blue,25000,19000,Houston,4,76000,Low,Medium
1782,Hyundai,Venue,2019,Silver,30000,18000,Seattle,3,54000,Medium,Medium
1783,Toyota,Yaris,2015,Black,65000,22000,Los Angeles,4,88000,High,Medium
1784,Honda,HR-V,2018,White,55000,16000,New York,1,16000,Medium,Medium
1785,Ford,EcoSport,2018,Red,50000,14000,Chicago,3,42000,Medium,Low
1786,Chevrolet,Spark,2017,Blue,55000,19000,Miami,1,19000,Medium,Medium
1787,Hyundai,Accent,2020,Silver,30000,23000,San Francisco,3,69000,Medium,Medium
1788,Toyota,Prius,2016,Gray,40000,21000,Dallas,3,63000,Medium,Medium
1789,Honda,Civic,2017,White,45000,18000,Atlanta,1,18000,Medium,Medium
1790,Ford,Fiesta,2016,Blue,35000,20000,Phoenix,4,80000,Medium,Medium
1791,Chevrolet,Cruze,2020,Black,60000,25000,Houston,2,50000,High,High
1792,Hyundai,Elantra,2017,Red,55000,24000,Seattle,3,72000,Medium,Medium
1793,Toyota,Camry,2019,Silver,50000,23000,Los Angeles,4,92000,Medium,Medium
1794,Honda,Accord,2016,White,35000,28000,New York,1,28000,Medium,High
1795,Ford,Mustang,2016,Blue,40000,25000,Chicago,2,50000,Medium,High
1796,Chevrolet,Camaro,2017,Red,70000,27000,Miami,2,54000,High,High
1797,Hyundai,Genesis,2016,Black,55000,22000,San Francisco,1,22000,Medium,Medium
1798,Toyota,Avalon,2016,Silver,50000,21000,Dallas,2,42000,Medium,Medium
1799,Honda,Civic,2015,Gray,45000,26000,Atlanta,3,78000,Medium,High
1800,Ford,Fusion,2019,White,30000,29000,Phoenix,4,116000,Medium,High
1801,Chevrolet,Impala,2016,Blue,35000,27000,Houston,5,135000,Medium,High
1802,Hyundai,Sonata,2020,Red,55000,12000,Seattle,3,36000,Medium,Low
1803,Toyota,Corolla,2016,Silver,50000,15000,Los Angeles,3,45000,Medium,Medium
1804,Honda,CR-V,2018,White,40000,17000,New York,2,34000,Medium,Medium
1805,Ford,Escape,2015,Blue,60000,14000,Chicago,3,42000,High,Low
1806,Chevrolet,Equinox,2017,Black,55000,12000,Miami,1,12000,Medium,Low
1807,Hyundai,Tucson,2017,Red,50000,15000,San Francisco,3,45000,Medium,Medium
1808,Toyota,Rav28,2017,Gray,40000,17000,Dallas,2,34000,Medium,Medium
1809,Honda,Pilot,2019,White,35000,14000,Atlanta,1,14000,Medium,Low
1810,Ford,Explorer,2015,Blue,70000,12000,Phoenix,4,48000,High,Low
1811,Chevrolet,Traverse,2016,Black,55000,15000,Houston,5,75000,Medium,Medium
1812,Hyundai,Santa Fe,2020,Red,50000,17000,Seattle,2,34000,Medium,Medium
1813,Toyota,4Runner,2019,Silver,40000,14000,Los Angeles,1,14000,Medium,Low
1814,Honda,Odyssey,2017,White,45000,16000,New York,1,16000,Medium,Medium
1815,Ford,Edge,2017,Blue,35000,18000,Chicago,4,72000,Medium,Medium
1816,Chevrolet,Tahoe,2015,Black,60000,19000,Miami,2,38000,High,Medium
1817,Hyundai,Palisade,2020,Silver,50000,18000,San Francisco,4,72000,Medium,Medium
1818,Toyota,Sienna,2019,Red,40000,22000,Dallas,3,66000,Medium,Medium
1819,Honda,Fit,2019,Gray,35000,25000,Atlanta,2,50000,Medium,High
1820,Ford,Fusion,2018,White,70000,18000,Phoenix,1,18000,High,Medium
1821,Chevrolet,Malibu,2015,Blue,55000,19000,Houston,2,38000,Medium,Medium
1822,Hyundai,Venue,2017,Silver,50000,17000,Seattle,4,68000,Medium,Medium
1823,Toyota,Yaris,2018,Black,45000,16000,Los Angeles,5,80000,Medium,Medium
1824,Toyota,Camry,2015,White,40000,18000,Los Angeles,3,54000,Medium,Medium
1825,Honda,Civic,2016,Blue,35000,20000,New York,2,40000,Medium,Medium
1826,Toyota,Camry,2016,White,55000,19000,Los Angeles,1,19000,Medium,Medium
1827,Honda,Civic,2019,Blue,50000,23000,New York,1,23000,Medium,Medium
1828,Ford,Focus,2016,Silver,40000,21000,Chicago,5,105000,Medium,Medium
1829,Chevrolet,Cruze,2015,Red,35000,24000,Miami,3,72000,Medium,Medium
1830,Hyundai,Elantra,2016,Black,70000,20000,San Francisco,2,40000,High,Medium
1831,Toyota,Corolla,2015,Gray,55000,22000,Dallas,2,44000,Medium,Medium
1832,Honda,Accord,2017,White,50000,24000,Atlanta,5,120000,Medium,Medium
1833,Ford,Mustang,2017,Yellow,45000,23000,Phoenix,1,23000,Medium,Medium
1834,Chevrolet,Impala,2015,Black,40000,27000,Houston,5,135000,Medium,High
1835,Hyundai,Sonata,2018,Blue,35000,25000,Seattle,3,75000,Medium,High
1836,Toyota,Rav29,2015,Gray,70000,28000,Los Angeles,1,28000,High,High
1837,Honda,CR-V,2015,Red,55000,22000,New York,3,66000,Medium,Medium
1838,Ford,Escape,2016,White,50000,21000,Chicago,4,84000,Medium,Medium
1839,Chevrolet,Equinox,2019,Black,45000,26000,Miami,4,104000,Medium,High
1840,Hyundai,Kona,2016,Blue,30000,29000,San Francisco,1,29000,Medium,High
1841,Toyota,Highlander,2017,Silver,35000,27000,Dallas,3,81000,Medium,High
1842,Honda,Pilot,2015,Gray,55000,12000,Atlanta,1,12000,Medium,Low
1843,Ford,Explorer,2016,White,50000,15000,Phoenix,2,30000,Medium,Medium
1844,Chevrolet,Traverse,2019,Black,40000,17000,Houston,2,34000,Medium,Medium
1845,Hyundai,Santa Fe,2015,Red,60000,14000,Seattle,3,42000,High,Low
1846,Toyota,4Runner,2019,Silver,55000,12000,Los Angeles,1,12000,Medium,Low
1847,Honda,Odyssey,2020,White,45000,18000,New York,3,54000,Medium,Medium
1848,Ford,Edge,2019,Blue,35000,16000,Chicago,5,80000,Medium,Medium
1849,Chevrolet,Tahoe,2017,Black,55000,14000,Miami,1,14000,Medium,Low
1850,Hyundai,Palisade,2016,Silver,60000,12000,San Francisco,2,24000,High,Low
1851,Toyota,Sienna,2019,Red,40000,15000,Dallas,5,75000,Medium,Medium
1852,Honda,Fit,2017,Gray,25000,19000,Atlanta,5,95000,Low,Medium
1853,Ford,Fusion,2020,White,30000,18000,Phoenix,3,54000,Medium,Medium
1854,Chevrolet,Malibu,2018,Blue,65000,22000,Houston,3,66000,High,Medium
1855,Hyundai,Venue,2016,Silver,55000,16000,Seattle,4,64000,Medium,Medium
1856,Toyota,Yaris,2017,Black,50000,14000,Los Angeles,2,28000,Medium,Low
1857,Honda,HR-V,2016,White,55000,19000,New York,3,57000,Medium,Medium
1858,Ford,EcoSport,2020,Red,30000,23000,Chicago,3,69000,Medium,Medium
1859,Chevrolet,Spark,2016,Blue,40000,21000,Miami,1,21000,Medium,Medium
1860,Hyundai,Accent,2016,Silver,45000,18000,San Francisco,5,90000,Medium,Medium
1861,Toyota,Prius,2015,Gray,35000,20000,Dallas,2,40000,Medium,Medium
1862,Honda,Civic,2018,White,60000,25000,Atlanta,3,75000,High,High
1863,Ford,Fiesta,2019,Blue,55000,24000,Phoenix,3,72000,Medium,Medium
1864,Chevrolet,Cruze,2016,Black,50000,23000,Houston,3,69000,Medium,Medium
1865,Hyundai,Elantra,2017,Red,35000,28000,Seattle,4,112000,Medium,High
1866,Toyota,Camry,2018,Silver,40000,25000,Los Angeles,3,75000,Medium,High
1867,Honda,Accord,2018,White,70000,27000,New York,4,108000,High,High
1868,Ford,Mustang,2019,Blue,55000,22000,Chicago,3,66000,Medium,Medium
1869,Chevrolet,Camaro,2017,Red,50000,21000,Miami,5,105000,Medium,Medium
1870,Hyundai,Genesis,2017,Black,45000,26000,San Francisco,5,130000,Medium,High
1871,Toyota,Avalon,2020,Silver,30000,29000,Dallas,2,58000,Medium,High
1872,Honda,Civic,2015,Gray,35000,27000,Atlanta,1,27000,Medium,High
1873,Ford,Fusion,2020,White,55000,12000,Phoenix,5,60000,Medium,Low
1874,Chevrolet,Impala,2015,Blue,50000,15000,Houston,3,45000,Medium,Medium
1875,Hyundai,Sonata,2017,Red,40000,17000,Seattle,3,51000,Medium,Medium
1876,Toyota,Corolla,2017,Silver,60000,14000,Los Angeles,3,42000,High,Low
1877,Honda,CR-V,2020,White,55000,12000,New York,5,60000,Medium,Low
1878,Ford,Escape,2015,Blue,50000,15000,Chicago,3,45000,Medium,Medium
1879,Chevrolet,Equinox,2017,Black,40000,17000,Miami,1,17000,Medium,Medium
1880,Hyundai,Tucson,2020,Red,35000,14000,San Francisco,3,42000,Medium,Low
1881,Toyota,Rav29,2017,Gray,70000,12000,Dallas,2,24000,High,Low
1882,Honda,Pilot,2017,White,55000,15000,Atlanta,2,30000,Medium,Medium
1883,Ford,Explorer,2017,Blue,50000,17000,Phoenix,2,34000,Medium,Medium
1884,Chevrolet,Traverse,2020,Black,40000,14000,Houston,4,56000,Medium,Low
1885,Hyundai,Santa Fe,2018,Red,45000,16000,Seattle,4,64000,Medium,Medium
1886,Toyota,4Runner,2015,Silver,35000,18000,Los Angeles,5,90000,Medium,Medium
1887,Honda,Odyssey,2019,White,60000,19000,New York,1,19000,High,Medium
1888,Ford,Edge,2017,Blue,50000,18000,Chicago,4,72000,Medium,Medium
1889,Chevrolet,Tahoe,2019,Black,40000,22000,Miami,3,66000,Medium,Medium
1890,Hyundai,Palisade,2018,Silver,35000,25000,San Francisco,3,75000,Medium,High
1891,Toyota,Sienna,2018,Red,70000,18000,Dallas,1,18000,High,Medium
1892,Honda,Fit,2016,Gray,55000,19000,Atlanta,2,38000,Medium,Medium
1893,Ford,Fusion,2020,White,50000,17000,Phoenix,5,85000,Medium,Medium
1894,Chevrolet,Malibu,2018,Blue,45000,16000,Houston,3,48000,Medium,Medium
1895,Hyundai,Venue,2019,Silver,40000,18000,Seattle,5,90000,Medium,Medium
1896,Toyota,Yaris,2016,Black,35000,20000,Los Angeles,4,80000,Medium,Medium
1897,Toyota,Camry,2020,White,55000,19000,Los Angeles,2,38000,Medium,Medium
1898,Honda,Civic,2018,Blue,50000,23000,New York,4,92000,Medium,Medium
1899,Toyota,Camry,2018,White,40000,21000,Los Angeles,4,84000,Medium,Medium
1900,Honda,Civic,2017,Blue,35000,24000,New York,4,96000,Medium,Medium
1901,Ford,Focus,2019,Silver,70000,20000,Chicago,3,60000,High,Medium
1902,Chevrolet,Cruze,2016,Red,55000,22000,Miami,5,110000,Medium,Medium
1903,Hyundai,Elantra,2015,Black,50000,24000,San Francisco,3,72000,Medium,Medium
1904,Toyota,Corolla,2020,Gray,45000,23000,Dallas,5,115000,Medium,Medium
1905,Honda,Accord,2018,White,40000,27000,Atlanta,2,54000,Medium,High
1906,Ford,Mustang,2016,Yellow,35000,25000,Phoenix,1,25000,Medium,High
1907,Chevrolet,Impala,2015,Black,70000,28000,Houston,4,112000,High,High
1908,Hyundai,Sonata,2020,Blue,55000,22000,Seattle,3,66000,Medium,Medium
1909,Toyota,Rav30,2016,Gray,50000,21000,Los Angeles,5,105000,Medium,Medium
1910,Honda,CR-V,2016,Red,45000,26000,New York,1,26000,Medium,High
1911,Ford,Escape,2015,White,30000,29000,Chicago,2,58000,Medium,High
1912,Chevrolet,Equinox,2016,Black,35000,27000,Miami,3,81000,Medium,High
1913,Hyundai,Kona,2019,Blue,55000,12000,San Francisco,5,60000,Medium,Low
1914,Toyota,Highlander,2016,Silver,50000,15000,Dallas,2,30000,Medium,Medium
1915,Honda,Pilot,2015,Gray,40000,17000,Atlanta,2,34000,Medium,Medium
1916,Ford,Explorer,2018,White,60000,14000,Phoenix,3,42000,High,Low
1917,Chevrolet,Traverse,2015,Black,55000,12000,Houston,5,60000,Medium,Low
1918,Hyundai,Santa Fe,2016,Red,45000,18000,Seattle,4,72000,Medium,Medium
1919,Toyota,4Runner,2016,Silver,35000,16000,Los Angeles,5,80000,Medium,Medium
1920,Honda,Odyssey,2015,White,55000,14000,New York,2,28000,Medium,Low
1921,Ford,Edge,2019,Blue,60000,12000,Chicago,5,60000,High,Low
1922,Chevrolet,Tahoe,2015,Black,40000,15000,Miami,4,60000,Medium,Medium
1923,Hyundai,Palisade,2016,Silver,25000,19000,San Francisco,4,76000,Low,Medium
1924,Toyota,Sienna,2018,Red,30000,18000,Dallas,5,90000,Medium,Medium
1925,Honda,Fit,2020,Gray,65000,22000,Atlanta,1,22000,High,Medium
1926,Ford,Fusion,2018,White,55000,16000,Phoenix,4,64000,Medium,Medium
1927,Chevrolet,Malibu,2015,Blue,50000,14000,Houston,2,28000,Medium,Low
1928,Hyundai,Venue,2016,Silver,55000,19000,Seattle,3,57000,Medium,Medium
1929,Toyota,Yaris,2019,Black,30000,23000,Los Angeles,5,115000,Medium,Medium
1930,Honda,HR-V,2015,White,40000,21000,New York,2,42000,Medium,Medium
1931,Ford,EcoSport,2015,Red,45000,18000,Chicago,3,54000,Medium,Medium
1932,Chevrolet,Spark,2015,Blue,35000,20000,Miami,5,100000,Medium,Medium
1933,Hyundai,Accent,2019,Silver,60000,25000,San Francisco,3,75000,High,High
1934,Toyota,Prius,2018,Gray,55000,24000,Dallas,5,120000,Medium,Medium
1935,Honda,Civic,2020,White,50000,23000,Atlanta,4,92000,Medium,Medium
1936,Ford,Fiesta,2018,Blue,35000,28000,Phoenix,4,112000,Medium,High
1937,Chevrolet,Cruze,2018,Black,40000,25000,Houston,2,50000,Medium,High
1938,Hyundai,Elantra,2018,Red,70000,27000,Seattle,2,54000,High,High
1939,Toyota,Camry,2018,Silver,55000,22000,Los Angeles,5,110000,Medium,Medium
1940,Honda,Accord,2015,White,50000,21000,New York,2,42000,Medium,Medium
1941,Ford,Mustang,2017,Blue,45000,26000,Chicago,4,104000,Medium,High
1942,Chevrolet,Camaro,2018,Red,30000,29000,Miami,3,87000,Medium,High
1943,Hyundai,Genesis,2020,Black,35000,27000,San Francisco,2,54000,Medium,High
1944,Toyota,Avalon,2016,Silver,55000,12000,Dallas,2,24000,Medium,Low
1945,Honda,Civic,2017,Gray,50000,15000,Atlanta,1,15000,Medium,Medium
1946,Ford,Fusion,2015,White,40000,17000,Phoenix,3,51000,Medium,Medium
1947,Chevrolet,Impala,2019,Blue,60000,14000,Houston,1,14000,High,Low
1948,Hyundai,Sonata,2015,Red,55000,12000,Seattle,5,60000,Medium,Low
1949,Toyota,Corolla,2016,Silver,50000,15000,Los Angeles,3,45000,Medium,Medium
1950,Honda,CR-V,2019,White,40000,17000,New York,1,17000,Medium,Medium
1951,Ford,Escape,2019,Blue,35000,14000,Chicago,1,14000,Medium,Low
1952,Chevrolet,Equinox,2016,Black,70000,12000,Miami,3,36000,High,Low
1953,Hyundai,Tucson,2020,Red,55000,15000,San Francisco,3,45000,Medium,Medium
1954,Toyota,Rav30,2018,Gray,50000,17000,Dallas,3,51000,Medium,Medium
1955,Honda,Pilot,2018,White,40000,14000,Atlanta,5,70000,Medium,Low
1956,Ford,Explorer,2019,Blue,45000,16000,Phoenix,4,64000,Medium,Medium
1957,Chevrolet,Traverse,2017,Black,35000,18000,Houston,2,36000,Medium,Medium
1958,Hyundai,Santa Fe,2019,Red,60000,19000,Seattle,1,19000,High,Medium
1959,Toyota,4Runner,2018,Silver,50000,18000,Los Angeles,4,72000,Medium,Medium
1960,Honda,Odyssey,2018,White,40000,22000,New York,4,88000,Medium,Medium
1961,Ford,Edge,2018,Blue,35000,25000,Chicago,3,75000,Medium,High
1962,Chevrolet,Tahoe,2020,Black,70000,18000,Miami,4,72000,High,Medium
1963,Hyundai,Palisade,2020,Silver,55000,19000,San Francisco,4,76000,Medium,Medium
1964,Toyota,Sienna,2016,Red,50000,17000,Dallas,3,51000,Medium,Medium
1965,Honda,Fit,2019,Gray,45000,16000,Atlanta,5,80000,Medium,Medium
1966,Ford,Fusion,2018,White,40000,18000,Phoenix,5,90000,Medium,Medium
1967,Chevrolet,Malibu,2018,Blue,35000,20000,Houston,5,100000,Medium,Medium
1968,Hyundai,Venue,2016,Silver,55000,19000,Seattle,4,76000,Medium,Medium
1969,Toyota,Yaris,2017,Black,50000,23000,Los Angeles,5,115000,Medium,Medium
1970,Toyota,Camry,2017,White,40000,21000,Los Angeles,2,42000,Medium,Medium
1971,Honda,Civic,2020,Blue,35000,24000,New York,3,72000,Medium,Medium
1972,Toyota,Camry,2015,White,70000,20000,Los Angeles,5,100000,High,Medium
1973,Honda,Civic,2019,Blue,55000,22000,New York,5,110000,Medium,Medium
1974,Ford,Focus,2016,Silver,50000,24000,Chicago,5,120000,Medium,Medium
1975,Chevrolet,Cruze,2020,Red,45000,23000,Miami,4,92000,Medium,Medium
1976,Hyundai,Elantra,2017,Black,40000,27000,San Francisco,5,135000,Medium,High
1977,Toyota,Corolla,2018,Gray,35000,25000,Dallas,1,25000,Medium,High
1978,Honda,Accord,2018,White,70000,28000,Atlanta,1,28000,High,High
1979,Ford,Mustang,2019,Yellow,55000,22000,Phoenix,2,44000,Medium,Medium
1980,Chevrolet,Impala,2019,Black,50000,21000,Houston,3,63000,Medium,Medium
1981,Hyundai,Sonata,2016,Blue,45000,26000,Seattle,5,130000,Medium,High
1982,Toyota,Rav31,2018,Gray,30000,29000,Los Angeles,2,58000,Medium,High
1983,Honda,CR-V,2016,Red,35000,27000,New York,2,54000,Medium,High
1984,Ford,Escape,2019,White,55000,12000,Chicago,5,60000,Medium,Low
1985,Chevrolet,Equinox,2020,Black,50000,15000,Miami,3,45000,Medium,Medium
1986,Hyundai,Kona,2019,Blue,40000,17000,San Francisco,4,68000,Medium,Medium
1987,Toyota,Highlander,2017,Silver,60000,14000,Dallas,4,56000,High,Low
1988,Honda,Pilot,2020,Gray,55000,12000,Atlanta,4,48000,Medium,Low
1989,Ford,Explorer,2016,White,45000,18000,Phoenix,4,72000,Medium,Medium
